Stock,Price,Volume,Value
TSLA,1433.0494869420495,34052,48798201.12935067
AAPL,2784.32142699369,40988,114123766.64961736
MSFT,1235.1569615690198,36011,44479237.343061976
AMZN,1858.62289790423,66689,123949702.4383352
META,763.6876031494677,3938,3007401.7812026036
MSFT,1126.6342581508943,41256,46480422.9542733
AAPL,1056.250277372951,36157,38190841.27897379
MSFT,1541.4105574568853,31448,48474279.21090413
META,622.6040015138004,42076,26196685.967694666
GOOGL,2075.5461031569084,58451,121317745.27562445
MSFT,2268.7302625136763,84859,192522181.34664807
TSLA,2453.082882646392,62578,153509020.63024592
AAPL,1752.4826216301549,41097,72021778.30113448
AMZN,765.2369852624394,48869,37396366.23279015
AAPL,597.3993966277701,28004,16729572.703164075
META,786.7447641181346,24775,19491601.531026784
TSLA,1705.720559481909,86428,147422016.51490244
AAPL,2273.2095476517147,73614,167340047.64083332
MSFT,2783.289767977439,36126,100549126.15795296
MSFT,432.7293432242772,60144,26026073.618880928
GOOGL,755.9980885169269,17107,12932859.300259069
TSLA,2028.3762991760725,11901,24139706.33649444
TSLA,476.4653323415813,31189,14860477.250401579
AMZN,733.9344407159905,87880,64498158.65012124
AMZN,1722.731618793832,5696,9812679.300649667
AMZN,1481.185730961907,47461,70298555.97718307
META,2896.1783895260605,93282,270161312.53177
TSLA,1124.7276497868086,51822,58285636.26725199
GOOGL,1444.9709748813614,44471,64259304.22394902
AMZN,2916.9061476877487,44264,129113933.7212505
MSFT,1175.0146749303926,41604,48885310.535804056
AMZN,1549.6222566987806,81719,126633581.19516765
AMZN,2424.5007194708105,62861,152406539.72665462
TSLA,338.0564885686917,53033,17928149.758263428
AAPL,2255.9959449171533,19606,44231056.49604571
AAPL,2913.895893958252,97337,283629884.6302144
MSFT,2113.281931791997,27746,58635120.47950075
META,1270.702453297209,24074,30590890.86067701
AMZN,1006.6241961682316,52223,52568935.39649356
MSFT,347.3915864798952,2206,766345.8397746488
META,684.904723211653,10780,7383272.91622162
MSFT,608.792998563852,89979,54778585.21777684
AMZN,311.274861685578,56151,17478394.75850689
MSFT,486.799772024701,7351,3578465.124153577
MSFT,862.5036616791291,34418,29685651.027672265
GOOGL,1363.8118390233292,9312,12699815.844985241
MSFT,2477.3899996272858,68406,169468340.31450412
AAPL,1823.539493257107,44760,81621627.7181881
META,1556.0170686907538,16280,25331957.87828547
META,202.474066535632,84385,17085774.104609307
GOOGL,2313.964095779128,98247,227340030.518012
TSLA,649.9768024046056,88249,57359802.83540404
AMZN,2433.828529653118,39596,96369874.46014486
TSLA,396.4811186849424,76178,30203138.65918154
AMZN,1959.9746603771723,38519,75496263.9430683
GOOGL,645.7430400171148,3467,2238791.119739337
TSLA,2158.37659579209,3423,7388123.087396325
AAPL,2169.9966360800017,93276,202408606.22699824
MSFT,1852.6160941964129,96004,177858555.50723243
AMZN,1917.0315528921724,12013,23029300.044893667
TSLA,2222.23481969877,3824,8497825.950528096
AMZN,394.0552000509816,48368,19059661.91606588
META,313.38224989886044,74942,23485492.5719204
MSFT,2346.580920041091,92450,216941406.05779886
GOOGL,889.6610651499025,80739,71830344.73913798
GOOGL,1810.294240478161,65165,117967824.18075937
AAPL,1183.9181290682616,6052,7165072.517121119
AAPL,1002.7241511368212,51808,51949132.82209643
GOOGL,1528.1080220078825,82713,126394398.82433799
AMZN,317.0392914303561,86209,27331640.27491957
META,2341.089166638112,81115,189897447.75185046
AMZN,2193.961874519383,68262,149764225.47844213
AMZN,1126.893399533348,98957,111513990.13762152
AMZN,1099.8294734219462,43476,47816186.18649253
MSFT,2005.3415761991,40015,80243743.17160699
GOOGL,2265.8160275218925,30938,70099816.25947231
TSLA,2627.992934475126,58733,154349909.02052757
GOOGL,1234.7971188402328,68765,84910823.87704861
AAPL,2393.41197461833,10224,24470244.028497808
META,2794.987770969704,20957,58574558.71621209
AMZN,1259.290179628918,7129,8977479.690574557
META,666.836468545787,30657,20443205.616208192
META,1261.9580552490804,58535,73868714.76400492
GOOGL,1252.3445300947103,52968,66334185.07005662
AMZN,803.5332445261689,71838,57724221.220270924
META,1041.774709356132,99290,103437810.89197035
AMZN,2986.371445228782,48492,144815124.12203407
MSFT,1993.9436192509247,57136,113925962.62952083
MSFT,1754.2001771751136,33011,57907902.048727676
AMZN,1127.4261180810113,76123,85823058.38668083
GOOGL,647.6616775345307,66764,43240484.238915406
META,2608.1229767851764,69446,181123708.24582335
TSLA,2377.032516830933,86417,205416019.00697875
MSFT,1683.5591015153277,89541,150747565.50878397
TSLA,365.5240186087855,54735,20006957.158551876
TSLA,2163.7461503727022,10946,23684365.3619796
AMZN,2194.6718610108264,5944,13045129.541848352
MSFT,812.1185474451718,75132,61016090.706650645
AMZN,2703.36091470377,3639,9837530.36860702
MSFT,1360.7372037005557,80580,109648203.87419078
AAPL,1310.007499992658,49051,64257177.88213987
GOOGL,633.9560322921282,84915,53832376.48208606
META,2739.729184746413,56948,156022097.61293873
AAPL,1223.9670564183675,68684,84066953.30303915
META,2985.570851581461,50982,152210373.15532604
GOOGL,977.7788727047734,39240,38368042.96493531
GOOGL,1153.5965884341133,37619,43397150.060302906
GOOGL,1117.4604319536245,59227,66183829.00331732
MSFT,1070.111600091831,2895,3097973.0822658506
MSFT,2251.918047429528,50353,113390829.44221903
GOOGL,2491.539094391278,60377,150431655.9020622
AAPL,595.6196451761068,35826,21338669.408079203
TSLA,1302.79581726634,47499,61881498.52433389
META,2484.4627389712064,37212,92451827.44259652
GOOGL,1366.5515551773708,53492,73099575.78954792
TSLA,666.0450577923739,2677,1783002.6197101849
META,814.0300842011319,45159,36760784.57243892
AAPL,900.9965631862956,13027,11737282.228627872
TSLA,2721.0232551844533,83286,226623142.8312924
MSFT,2306.265745181449,23831,54960618.97341911
AAPL,1385.5123026008057,5211,7219904.608852798
MSFT,1062.4998995718825,41721,44328558.31003851
TSLA,566.4181995806653,8843,5008836.138891823
AMZN,104.9341113231389,26382,2768371.72492705
AAPL,1644.5454226427858,96419,158565425.10579476
META,2883.824228035455,45707,131810953.99081653
AMZN,2860.10526661972,88022,251752185.77840102
GOOGL,2109.5944798309965,17994,37960043.070078954
AMZN,2431.9842418660346,57541,139938805.2612135
MSFT,2865.708940907203,81935,234801862.0732317
MSFT,216.8726820061311,69529,15078940.70720429
TSLA,2873.507331981465,17010,48878359.717004724
TSLA,2512.0987303255656,27699,69582622.73128784
GOOGL,2311.416369521733,76365,176511311.05852714
MSFT,2346.637592469947,24668,57886856.13104865
AAPL,2304.518820974578,23087,53204426.019840084
META,1588.35203592252,60773,96528918.2791193
META,2460.5219432759554,30192,74288078.51138765
GOOGL,566.0341092647769,6715,3800919.043712977
AMZN,2527.770885358669,36754,92905691.12047252
AAPL,698.81132431138,38365,26809896.457206093
GOOGL,2398.0098248112326,51714,124010680.08028808
AMZN,692.5622838989124,75443,52248976.38418565
AAPL,769.1752204321124,15308,11774534.274374776
TSLA,1674.7522029155318,36856,61724667.190654844
MSFT,934.2179604347536,97827,91391740.41545065
AMZN,2525.4890585153794,86168,217616341.19415322
MSFT,495.4599679725172,62614,31022730.43463119
AMZN,1127.281319908128,14440,16277942.259473367
MSFT,2968.9175949603045,95896,284707321.6863134
META,410.620630688337,78499,32233308.888403766
AMZN,1235.1521508810474,88212,108955241.53351896
MSFT,878.4768966258158,62303,54731746.090478204
META,172.33236365526363,88514,15253826.836582005
TSLA,451.909307520301,16526,7468253.216080494
MSFT,2687.812488178791,84223,226375631.19188234
META,1672.0129697511277,42799,71560483.09237851
AMZN,2906.221458699942,64765,188221432.77270174
META,2595.842322345132,36893,95768410.79827894
META,2608.806144612099,70195,183125147.3210463
MSFT,2917.2837073130363,47911,139769979.70107487
MSFT,167.63675924817164,67640,11338950.39554633
GOOGL,2969.122948108868,26694,79257767.97681813
AMZN,2391.4806839128646,61126,146181648.28485775
META,139.07733940232168,49058,6822856.116399097
MSFT,2819.6573549523805,29552,83326514.15355276
AMZN,2613.6849295791803,25495,66635897.279621206
GOOGL,1245.2066625397642,44355,55231141.51695124
AMZN,1731.6728583475876,98309,170239027.031293
AMZN,896.295634536869,15030,13471323.38708914
AMZN,2228.8740233291574,5789,12902951.721052492
AAPL,1920.4341308723424,78100,149985905.62112993
MSFT,268.905589546605,28354,7624549.086004437
AAPL,1254.659861546492,79203,99372825.01406682
MSFT,2123.2261796508083,34016,72223661.72700189
MSFT,1934.2803475647215,88781,171727343.53714353
GOOGL,421.776204314949,58896,24840931.329333235
AAPL,464.9090950178842,79460,36941676.69012108
AAPL,306.2722674116863,87601,26829756.897531133
TSLA,2667.8662295592594,82703,220640540.78323942
GOOGL,1621.304816524036,90039,145980664.37500766
META,2490.045520390788,87524,217938744.12668335
MSFT,2646.434327407771,55069,145736491.97601855
MSFT,799.5688562422448,28259,22595016.308549594
TSLA,2675.576101878128,79006,211386565.5049834
MSFT,694.6955178615314,90969,63195756.56434564
AAPL,2621.2147036433503,4818,12629012.442153662
META,1465.48487099005,15171,22232870.97779005
TSLA,1753.4247894455978,19511,34211071.06687306
TSLA,1618.529449952135,97996,158609411.97750944
MSFT,901.0728822527386,41801,37665747.55104673
MSFT,449.22655182862,22832,10256740.631351052
TSLA,1351.7813250460924,11715,15836118.222914973
META,1604.0248984916027,50510,81019297.62281086
AAPL,2779.065612302544,74026,205723111.01630813
MSFT,1795.8259250939457,98040,176062773.69621044
MSFT,1840.0901863728448,41325,76041726.9518578
TSLA,878.4210313563303,58616,51489527.17398266
GOOGL,181.67505022239916,77406,14062738.93751503
META,1226.9289009285194,53981,66230849.001022406
AAPL,1022.1820696406952,9635,9848724.240988098
MSFT,610.6961642670983,69045,42165516.661821805
META,588.097120032497,79910,46994840.86179683
MSFT,2704.743055891386,49848,134826031.8500738
GOOGL,215.36385267880664,95527,20573062.75484836
MSFT,2427.0054671803227,58786,142673943.39366245
AMZN,611.6832319973253,3520,2153124.976630585
META,543.8605910186708,5294,2879197.968852843
TSLA,2346.4095116725007,79134,185680770.29669166
MSFT,1974.5930505084084,3713,7331663.996537721
META,2443.1801696671214,2726,6660109.142512573
AMZN,708.9486113520975,1599,1133608.8295520039
MSFT,454.83110119788887,85663,38962196.62191475
TSLA,2754.5017438620357,57144,157403247.65125218
AMZN,1384.2984446433663,31618,43768748.22273396
AMZN,2976.328982707205,86670,257958432.93123344
TSLA,1796.7201095170562,19553,35131268.301387
GOOGL,116.74419821676628,83900,9794838.230386691
GOOGL,2784.4582356529354,37281,103807387.48337708
TSLA,2199.190555053933,24692,54302413.18539172
MSFT,2863.178245786182,11104,31792731.241209764
AAPL,1414.5331465297347,42522,60148778.45673738
MSFT,2942.0504925414853,86113,253348794.06422493
AMZN,2882.5361664061707,70407,202950723.86815926
AAPL,2916.4436439120072,51369,149814793.5441159
AMZN,1877.7391691936523,37293,70026526.83673887
AMZN,2091.4210822677096,21469,44900719.21520546
TSLA,1914.4868445163747,35275,67533523.44031511
META,1268.2777546116015,71025,90079427.52128899
GOOGL,682.0950264398,40090,27345189.609971583
GOOGL,714.9628030755309,31251,22343302.558913417
GOOGL,1694.8463606722166,45144,76512144.10618655
GOOGL,823.1517393833795,81473,67064641.66278208
AAPL,811.995899135975,66684,54147134.53798336
GOOGL,2806.7062795513293,68883,193334348.65433422
TSLA,2719.23744428073,97697,265661340.59389448
MSFT,1449.585266371888,88252,127928798.92785187
AMZN,616.78539527496,83045,51220943.15060905
MSFT,1264.8025399710634,81739,103383694.81469475
AAPL,1208.383702275852,39717,47993375.50329002
TSLA,1910.441309214252,68518,130899617.62474212
AMZN,2829.023676694398,73628,208295355.26765513
AAPL,1913.809930361168,66346,126973633.63974205
META,1059.194236434424,50740,53743515.556682676
TSLA,2608.7573980694656,68217,177961603.42410472
AMZN,2746.6873763374656,53518,146997215.0068285
GOOGL,2442.969377077106,53707,131204556.33468013
AMZN,101.17290338519165,49253,4983069.0104308445
AAPL,1612.5975353175777,63976,103167539.91947734
AAPL,2424.584994974046,27955,67779273.53449945
META,1185.8666635818968,67767,80362626.1909544
AMZN,1141.6520647696395,13978,15958012.561350022
TSLA,256.15515975856744,79237,20296966.393789608
TSLA,1316.399843514232,36419,47941965.90094482
GOOGL,2380.6877825585457,12109,28827748.359001428
AAPL,1486.8651458527008,11545,17165858.10886943
GOOGL,1578.4098529649348,64108,101188698.85387604
GOOGL,893.2917848074466,85922,76753416.73422542
TSLA,527.5376809345047,4692,2475206.798944696
META,1320.7605657498952,29025,38335075.42089071
GOOGL,815.4631454054035,10170,8293260.188772953
MSFT,1362.9273309181522,3446,4696647.582343953
GOOGL,2200.844221632665,15662,34469622.19921079
GOOGL,191.41592100113476,79018,15125303.245667666
META,376.919787125156,27271,10278979.51469013
AAPL,1461.585527545642,45143,65980355.46999291
AMZN,1107.2650808326855,90272,99955033.37692818
GOOGL,593.3679441852366,45172,26803616.77473551
GOOGL,2301.1613454889475,58516,134654757.29263124
AMZN,2267.2514098804686,83164,188553696.2512993
AAPL,2919.987809863371,79563,232322990.11615938
META,2085.7973392810827,21348,44527601.59897255
META,2865.2881219977417,92343,264589301.04963747
META,2936.1808798583565,49091,144140055.57312658
AAPL,528.9664674594098,82060,43406988.31971917
META,614.7919552953553,86517,53189955.59628825
MSFT,242.09771655727877,85971,20813382.790145814
TSLA,870.3309716407624,91509,79643116.88387452
AAPL,1984.787239256254,85136,168976846.40132043
AAPL,748.5112462622411,6464,4838376.695839127
MSFT,2288.682616446726,72115,165048346.88505566
AMZN,1417.0443211568845,41424,58699643.95960278
META,1250.7210104718522,2642,3304404.9096666337
AAPL,565.1316675304067,39168,22135077.15383097
AAPL,2474.394204360719,74652,184718476.1439364
GOOGL,2678.768535548966,62749,168090046.83716208
TSLA,1010.9582199692074,82826,83733625.52716957
AMZN,1953.774368503867,26501,51776974.53972098
GOOGL,191.5399611757768,26802,5133654.03943317
TSLA,1376.7323632477571,63922,88003486.12352313
AMZN,1639.784567113326,4662,7644675.651882325
META,1497.396668871298,84695,126822010.87005459
TSLA,949.869373038372,48042,45633624.41950947
AMZN,1737.3965497217218,98149,170523733.95863727
AAPL,2407.16732200544,29532,71088465.35346465
AMZN,2547.565238569952,75318,191877518.63861164
META,2723.6851136740474,6487,17668545.332403544
MSFT,440.6232313369125,16483,7262792.722126329
META,2888.4886281439703,67532,195065414.0358186
META,2176.230893848748,68423,148904246.4498129
GOOGL,1111.3097803344283,7393,8215913.206012429
MSFT,421.6383744825253,18626,7853436.363111516
META,2967.6697498099097,70370,208834920.29412335
TSLA,1241.0116231294585,84819,105261364.86221755
META,2558.796705523409,37380,95647820.85246503
TSLA,2703.037445431197,26201,70822284.10774279
MSFT,1172.8126494858234,3334,3910157.3733857353
AMZN,1466.6063288522582,85629,125584033.33329003
GOOGL,676.1054294298945,95047,64261792.75102318
META,908.8854503034216,97639,88742666.48217578
AAPL,1791.00936652098,84862,151988636.8617034
GOOGL,2046.808520540637,43117,88252242.98015064
GOOGL,773.9240188350838,85380,66077632.72813945
AMZN,1878.991184018679,74229,139475636.5985225
META,1337.0829505081706,30651,40982929.51602594
TSLA,1097.8587396110302,43305,47542772.718855664
AMZN,1056.3768916969482,4072,4301566.702989973
AMZN,750.6774978133267,1874,1406769.6309021742
AAPL,2499.142261343804,25397,63470716.01134859
TSLA,1329.6909745819053,6025,8011388.121855979
META,923.0480440875198,10419,9617237.571347868
TSLA,710.1741114551277,28065,19931036.43798816
AAPL,1522.683490876105,46965,71512830.14899628
GOOGL,982.434178721593,31915,31354386.81389964
TSLA,380.0614301123834,28755,10928666.422881585
MSFT,2971.985898515044,65390,194338157.90389872
MSFT,2362.42363929182,95654,225975270.79281977
MSFT,2301.406293211851,29056,66869661.25556354
GOOGL,1647.28614127747,35779,58938250.8487666
MSFT,1071.1983442654132,66011,70710873.90330419
AAPL,809.878485215585,45213,36617035.95205224
TSLA,1653.988474273605,42437,70190308.88274898
AAPL,513.4331999581179,15862,8144077.417735667
TSLA,320.21884352998654,3543,1134535.3626267423
AAPL,1728.0596722674857,64965,112263396.6088572
AAPL,708.1123128054688,80904,57289118.55521365
AMZN,2979.0648955002225,96413,287220583.76986295
META,2427.1919501902767,13293,32264662.593879346
GOOGL,203.21566621266803,77877,15825826.437643947
AAPL,2165.137313895821,80887,175131461.9090913
GOOGL,1720.707814431266,27914,48031837.93203436
GOOGL,1236.836046661239,78515,97110182.20360717
META,232.99438718609176,74967,17466890.22417974
AMZN,2368.61151146908,34968,82825607.33305079
AAPL,884.6100170764818,37523,33193221.670760825
AAPL,1146.1594982397628,80215,91939184.15130258
META,2669.864092739692,90192,240800382.25237828
MSFT,652.9250359483009,23656,15445594.650393005
META,688.7178736488822,80938,55743447.25739323
GOOGL,2376.4153642122988,61701,146627204.38726306
AMZN,1989.5188602639732,33388,66426055.70649354
GOOGL,675.1704203583187,72899,49219248.473701075
AAPL,1389.1565541673629,1849,2568550.468655454
MSFT,2178.534127751405,21341,46492096.820342734
AAPL,1092.7033813464727,85366,93279716.85202299
TSLA,672.2074544267947,90765,61012909.60104802
MSFT,1226.3717805827528,20956,25699847.033892166
AMZN,1637.6487045518315,44136,72279263.22409964
AMZN,2527.488032895668,72365,182901671.50049502
GOOGL,1415.135069683441,82587,116871759.99994636
GOOGL,942.2366531458218,7172,6757721.276361834
MSFT,1060.3644791554486,72806,77200896.2693916
AAPL,2392.86983265647,95116,227600207.00295278
MSFT,575.1198454793257,22281,12814245.277124856
TSLA,2582.026712575647,65445,168980738.2045132
META,2736.988667755838,54626,149510742.9648304
MSFT,608.7369105305017,87196,53079423.65061763
META,1871.4831289869944,18373,34384759.52887805
MSFT,2623.0828665456024,56041,147000186.9240821
META,1886.7617612986544,17238,32523999.241266206
TSLA,1185.022916049164,80833,95788957.37300207
AAPL,1870.2788829487663,21781,40736544.34950708
TSLA,872.3407634695185,1443,1258787.7216865153
MSFT,1095.469234435714,52883,57931699.524663866
GOOGL,600.1530543617328,16890,10136585.088169666
AMZN,2667.38954866965,1600,4267823.27787144
AAPL,1680.376435449134,55917,93961609.14100923
AAPL,2510.294861505493,6059,15209876.565861782
TSLA,2135.5225540419638,16290,34787662.40534359
GOOGL,586.1641968143374,72034,42223751.75332398
MSFT,2081.5305600237184,49238,102490401.71444784
GOOGL,1140.8891096520315,43502,49630958.04808267
TSLA,1642.658798936098,38890,63883000.690624855
AAPL,2255.9902110528865,24086,54337780.22341982
MSFT,543.7505879951098,83976,45661999.37747734
TSLA,2453.74132875095,71396,175187315.9075028
AMZN,1680.4346015958522,25605,43027527.9738618
AMZN,2728.28102480719,9806,26753523.729259305
AMZN,116.05111706002046,88062,10219693.470539521
META,1398.2791970734147,62648,87599395.13825528
AAPL,412.03594397603126,40222,16572909.738603929
AAPL,2607.6606586816465,58590,152782837.99215767
GOOGL,2928.5043457183824,9349,27378587.128121156
GOOGL,143.60159529315442,37694,5412918.532980163
AMZN,1271.3067944160327,79267,100772675.67297567
TSLA,848.6206671514708,19237,16324915.773992844
AMZN,837.1297149099491,9041,7568489.75250085
MSFT,1453.7833699673338,71698,104233360.0599179
MSFT,1644.7894812897644,32412,53310916.66756384
AMZN,201.8237009126541,22324,4505512.29917409
TSLA,1696.2329070227777,84106,142663364.87805775
GOOGL,256.6570056921704,54462,13978053.844006984
AMZN,120.51221271201196,2491,300195.9218656218
TSLA,2550.3733673665683,3882,9900549.412117017
TSLA,512.651136231922,68546,35140184.78415333
MSFT,583.2605124553727,34954,20387287.952365097
GOOGL,476.2680657208481,80117,38157168.62135719
TSLA,2986.163381880694,99487,297084436.3731646
AMZN,1929.1588731193049,40123,77403641.46616587
META,1188.41892713918,42245,50204757.57699466
META,1456.9397889030167,99930,145591993.10507846
TSLA,989.64603599581,86953,86052691.76794367
AMZN,2047.9747387772147,27502,56323401.26585096
TSLA,1695.4858176023574,91873,155769368.5205814
MSFT,1912.4279400799676,91178,174371354.72061127
GOOGL,1392.3725841388991,23620,32887840.437360797
TSLA,835.8433373979686,69354,57969078.82189871
TSLA,2431.661788625061,23326,56720942.88146818
MSFT,672.3406632470893,71153,47839055.212020144
TSLA,237.3506969858512,28589,6785619.0761285
AAPL,188.93672547704688,58705,11091530.469130037
AAPL,1889.794026179453,44111,83360704.28880185
AMZN,2989.142559427621,38465,114977368.54838344
TSLA,1884.5347157942808,51964,97927961.97153401
AMZN,397.4128841880652,15812,6283892.524781687
TSLA,1862.374467899333,75720,141018994.7093375
MSFT,2286.1300995579045,37588,85931058.18218252
GOOGL,1042.2503977299398,86674,90336010.9728448
GOOGL,2843.136379293513,38210,108636241.05280514
AMZN,1875.193134217509,16249,30470013.2379003
AAPL,2510.3882399206204,14887,37372149.727698274
META,487.0837097211589,86530,42147353.40217188
META,1027.1591994130265,60470,62112316.78850571
TSLA,2283.19927795798,43364,99008653.48936984
GOOGL,1203.456713819069,53320,64168311.980832756
AMZN,239.5768715887151,88260,21145054.686419994
TSLA,2095.153918583961,82469,172785248.5117007
MSFT,1755.4703466697567,34460,60493508.14623982
AMZN,1108.5876903783792,94092,104309232.96308245
AAPL,2099.53322982214,26451,55534753.46202543
TSLA,2154.937600183552,53573,115446472.05463344
TSLA,300.0569742736626,29166,8751461.711665643
GOOGL,469.0693199999533,38870,18232724.468398184
GOOGL,1585.9413947406204,97254,154239144.4041043
META,586.4349944692722,20171,11828980.273439689
AMZN,1699.663030383315,79783,135604215.553072
META,2304.528706797969,70844,163262031.7043953
AAPL,2718.135230270144,86397,234838729.48964962
META,1968.684508327501,56147,110535729.0890642
GOOGL,1160.6485722397767,91266,105927752.59403546
TSLA,2749.6538045920315,44275,121740922.1983122
META,2502.570059793671,57453,143780157.64532578
AMZN,320.6829745065661,92256,29584928.49607776
AMZN,813.1536337075372,53770,43723270.88445427
AAPL,1560.7779648401076,37429,58418358.44600039
GOOGL,267.956663916326,27443,7353534.727855735
GOOGL,1861.5780761718863,75056,139722604.0851571
META,1745.721109053751,35666,62262889.07551108
AAPL,692.3569125140166,3409,2360244.7147602825
TSLA,2310.5560222076124,54267,125386943.65714051
AMZN,1225.027484147267,52909,64814979.15874775
AAPL,223.0697839160632,67163,14982035.897154551
MSFT,868.7129926375894,3112,2703434.833088178
AAPL,1420.643193727968,16820,23895218.518504422
AMZN,2879.046264954081,24177,69606701.54779482
TSLA,1847.5839568385256,40040,73977261.63181457
MSFT,1358.749100231742,47647,64740318.37874181
MSFT,1490.7942280433776,96010,143131153.8344447
META,1577.281332384037,49900,78706338.48596343
MSFT,2720.603080206969,44248,120381245.09299797
AMZN,254.84853391264895,33265,8477536.480604267
META,2380.325586537317,41753,99385734.21469261
META,1673.757661680597,69462,116262554.69565763
AAPL,225.91761887286975,41842,9452845.008878617
META,2991.544275023363,75219,225020968.82298234
META,1651.176715742725,7375,12177428.278602596
GOOGL,452.04451956312266,5863,2650337.0181985884
META,1056.8517529772148,41951,44335987.88914714
AMZN,2885.4990066505025,21155,61042731.485691376
AMZN,1703.0015545222116,68241,116214529.08215024
META,1814.5839857824124,35461,64346962.719830126
AMZN,1804.709893911246,91812,165694024.77977931
GOOGL,1448.9935293157405,22982,33300769.290734347
META,2024.06101032384,55789,112920339.70495671
AMZN,2855.884454612029,32572,93021868.45562302
GOOGL,2000.198538817761,31354,62714224.986092076
MSFT,366.25764703172047,50301,18423125.90334257
AAPL,2157.551409006294,65631,141602256.52449208
AMZN,1305.667503597079,69290,90469701.32424161
GOOGL,1933.4173643962936,35416,68473909.37745914
MSFT,1833.904208794061,15121,27730465.541174997
TSLA,2843.5966921582885,10108,28743075.36433598
AAPL,1587.072457826184,65190,103461253.52568895
META,2047.2822832272616,68143,139507956.62595528
TSLA,1489.1586798161889,25688,38253508.16711826
AAPL,1890.864975272428,24191,45741914.616815306
AMZN,699.2661329914856,31760,22208692.383809585
META,2726.645064061784,94802,258491405.36318526
GOOGL,251.7075254901898,1584,398704.72037646064
AAPL,1603.373807819655,66540,106688493.17231984
AMZN,2613.0052021655706,89516,233905773.6770532
MSFT,1336.7733868492708,52849,70647136.7215971
AMZN,2848.398477729862,98159,279595946.1754855
META,2620.1801987117774,88502,231891187.94638973
TSLA,1843.0021864217565,47420,87395163.6801197
META,1863.3276923157648,1253,2334749.598471653
AAPL,2214.3496163769223,42275,93611630.03233439
GOOGL,335.2442805599307,96222,32257875.164037652
TSLA,2233.1305458960887,2818,6292961.878335178
MSFT,732.9719595319169,41693,30559799.908764213
AMZN,1356.5953262467483,54347,73726886.19553202
AAPL,1922.9992846589464,58582,112653144.0938904
MSFT,1204.9559613278198,27362,32970005.013851803
GOOGL,2688.443631089752,28247,75940467.24739224
TSLA,2327.749877509792,75151,174932731.04473838
AAPL,1937.1860608453264,86831,168207802.84926054
MSFT,906.7317630163886,63111,57224748.295727305
GOOGL,1212.7653011654395,83417,101165243.12731747
AMZN,189.37832322660825,10851,2054944.185331926
GOOGL,439.2009575276327,48516,21308273.65541063
TSLA,1529.098798873423,40028,61206766.72130538
MSFT,1656.4290389930873,41326,68453586.46542832
GOOGL,457.9410739142678,36673,16794073.003657945
AAPL,1389.5214485569384,40706,56561860.08495873
TSLA,2256.979084541451,91166,205759755.2213059
AAPL,629.3574814593908,83193,52358136.955051094
GOOGL,813.6483955333579,51663,42035517.058439866
GOOGL,214.1474251822644,60404,12935361.0707095
TSLA,2550.3518583701893,49730,126828997.91674952
TSLA,1970.154680092324,20811,41000889.04740135
AMZN,598.3555265410698,83498,49961489.755126245
GOOGL,1124.329705797154,33509,37675164.111556835
META,1172.3198945945778,87083,102089133.38097963
META,2874.59117041653,13956,40117794.37433309
GOOGL,2895.577399203913,57771,167280401.92940927
AAPL,551.5659698421848,21834,12042891.385534262
META,2595.214235216459,77667,201562504.00655675
AMZN,851.4617632222846,16286,13866906.275838127
AAPL,224.1456887664444,60412,13541089.349758439
GOOGL,259.5883811094511,50409,13085590.703346321
AAPL,2856.696740287206,90703,259110964.43427044
MSFT,554.435540852219,85180,47226819.369792014
TSLA,2155.26761137366,29894,64429569.9744042
AAPL,2739.484389627302,80517,220575064.59962147
AAPL,2991.150624662684,88055,263385768.25467265
GOOGL,1786.2163804677823,35822,63985843.181116894
META,1844.227391945072,55057,101537627.51831983
AMZN,2997.182714012721,59634,178733993.9674346
META,525.2350311684397,6594,3463399.7955246917
AAPL,2169.3280576988723,86765,188221748.92624265
MSFT,1058.3744595156363,69367,73416261.13322115
GOOGL,1972.335058276819,83140,163979936.7451347
AMZN,2418.980795648665,52011,125813610.16248272
AAPL,1020.548674106741,85093,86841548.32576491
TSLA,1647.3147301460958,85795,141331367.27288428
TSLA,306.4128040772584,45794,14031867.949913971
TSLA,2478.8981869316003,2224,5513069.567735879
GOOGL,2482.637102335617,7235,17961879.435398187
TSLA,2445.520536257339,31328,76613267.35986991
AMZN,555.7388338700068,46093,25615670.069570225
GOOGL,1531.4511640792898,61953,94877993.96820424
MSFT,802.9646351082387,33882,27206047.766737342
MSFT,1116.8680872278285,14969,16718398.397713365
TSLA,439.9065599456457,81224,35730970.42502513
META,570.8145508088602,77759,44385968.65634616
GOOGL,943.5953869361848,51254,48363037.962027214
TSLA,2538.812268950688,97975,248740132.05044368
TSLA,542.4863362272672,10287,5580556.940769898
META,1015.6984014028792,8325,8455689.19167897
MSFT,259.6944898208109,46692,12125655.1187133
META,1862.0372548769376,7689,14317204.452748774
MSFT,1580.7820177267754,26031,41149336.70344569
GOOGL,2164.6562913468856,9151,19808769.72211535
TSLA,2197.3805178863468,13675,30049178.58209579
GOOGL,2176.629956210533,99562,216709631.70023307
AMZN,1379.126025257409,93003,128262857.72701481
AMZN,2858.575063418253,3948,11285654.350375263
META,1083.7729663815608,3238,3509256.8651434937
AAPL,2241.680400410556,71426,160114264.2797244
MSFT,2650.565146603409,70001,185542210.82738525
GOOGL,1780.7083759141815,46647,83064703.61126882
